article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
328,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,4,1,December,2006,https://link.springer.com/journal/12959/4/1,Original Clinical Investigation,Outcomes of thromboprophylaxis with enoxaparin vs. unfractionated heparin in medical inpatients,https://link.springer.com/article/10.1186/1477-9560-4-17
329,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,4,1,December,2006,https://link.springer.com/journal/12959/4/1,Original Clinical Investigation,Plasma D-dimer concentration in patients with systemic sclerosis,https://link.springer.com/article/10.1186/1477-9560-4-2
330,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,4,1,December,2006,https://link.springer.com/journal/12959/4/1,Review,An update on prevention of venous thromboembolism in hospitalized acutely ill medical patients,https://link.springer.com/article/10.1186/1477-9560-4-8
331,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,3,1,December,2005,https://link.springer.com/journal/12959/3/1,Original Clinical Investigation,"Homocysteine, MTHFR C677T gene polymorphism, folic acid and vitamin B 12 in patients with retinal vein occlusion",https://link.springer.com/article/10.1186/1477-9560-3-13
332,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,3,1,December,2005,https://link.springer.com/journal/12959/3/1,Original Clinical Investigation,Resistance to aspirin is increased by ST-elevation myocardial infarction and correlates with adenosine diphosphate levels,https://link.springer.com/article/10.1186/1477-9560-3-10
333,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,3,1,December,2005,https://link.springer.com/journal/12959/3/1,Original Basic Research,Analysis of blood coagulation in mice: pre-analytical conditions and evaluation of a home-made assay for thrombin-antithrombin complexes,https://link.springer.com/article/10.1186/1477-9560-3-12
334,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,2,1,December,2004,https://link.springer.com/journal/12959/2/1,Original Clinical Investigation,Use of venous thromboprophylaxis and adherence to guideline recommendations: a cross-sectional study,https://link.springer.com/article/10.1186/1477-9560-2-3
335,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,2,1,December,2004,https://link.springer.com/journal/12959/2/1,Original Basic Research,Platelet-derived NO slows thrombus growth on a collagen type III surface,https://link.springer.com/article/10.1186/1477-9560-2-11
336,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,2,1,December,2004,https://link.springer.com/journal/12959/2/1,Review,Blood coagulation and the risk of atherothrombosis: a complex relationship,https://link.springer.com/article/10.1186/1477-9560-2-12
337,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,2,1,December,2004,https://link.springer.com/journal/12959/2/1,Original Clinical Investigation,Nadroparine calcium or enoxaparine in acute coronary syndrome patients suffering renal insufficiency: The nadroparin versus enoxaparin (NaVe) study design,https://link.springer.com/article/10.1186/1477-9560-2-6
338,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,1,1,December,2003,https://link.springer.com/journal/12959/1/1,Original Clinical Investigation,Thrombin generation during cardiopulmonary bypass: the possible role of retransfusion of blood aspirated from the surgical field,https://link.springer.com/article/10.1186/1477-9560-1-3
339,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,1,1,December,2003,https://link.springer.com/journal/12959/1/1,Review,Acute coronary disease Athero-Inflammation: Therapeutic approach,https://link.springer.com/article/10.1186/1477-9560-1-2
340,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,1,1,December,2003,https://link.springer.com/journal/12959/1/1,Original Clinical Investigation,Angiotensin Converting Enzyme and Angiotensin II Type 1 Receptor Polymorphisms in Patients with Coronary Aneurysms,https://link.springer.com/article/10.1186/1477-9560-1-5
341,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,1,1,December,2003,https://link.springer.com/journal/12959/1/1,Original Basic Research,Induction of Tissue Factor Expression in Endothelial Cells by Basic Fibroblast Growth Factor and its Modulation by Fenofibric acid,https://link.springer.com/article/10.1186/1477-9560-1-6
342,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,19,1,December,2019,https://link.springer.com/journal/12872/19/1,Research Article,The influence of LV geometry on the occurrence of abnormal exercise tests in athletes,https://link.springer.com/article/10.1186/s12872-018-0983-1
343,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,19,1,December,2019,https://link.springer.com/journal/12872/19/1,Research Article,Assessment of hypertension management and control: a registry-based observational study in two municipalities in Cuba,https://link.springer.com/article/10.1186/s12872-019-1006-6
344,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,19,1,December,2019,https://link.springer.com/journal/12872/19/1,Research Article,Subclinical thyroid dysfunction is associated with adverse prognosis in heart failure patients with reduced ejection fraction,https://link.springer.com/article/10.1186/s12872-019-1055-x
345,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,19,1,December,2019,https://link.springer.com/journal/12872/19/1,Research Article,Increased urinary adiponectin level is associated with contrast-induced nephropathy in patients undergoing elective percutaneous coronary intervention,https://link.springer.com/article/10.1186/s12872-019-1143-y
346,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,18,1,December,2018,https://link.springer.com/journal/12872/18/1,Research Article,The predictive role of aortic propagation velocity for coronary artery disease,https://link.springer.com/article/10.1186/s12872-018-0854-9
347,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,18,1,December,2018,https://link.springer.com/journal/12872/18/1,Research Article,Comparison of drug-eluting balloon versus drug-eluting stent for treatment of coronary artery disease: a meta-analysis of randomized controlled trials,https://link.springer.com/article/10.1186/s12872-018-0771-y
348,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,18,1,December,2018,https://link.springer.com/journal/12872/18/1,Research Article,Association between skeletal muscle mass to visceral fat area ratio and arterial stiffness in Chinese patients with type 2 diabetes mellitus,https://link.springer.com/article/10.1186/s12872-018-0827-z
349,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,18,1,December,2018,https://link.springer.com/journal/12872/18/1,Research Article,"Relationship between high platelet reactivity on clopidogrel and long-term clinical outcomes after drug-eluting stents implantation (PAINT-DES): a prospective, propensity score-matched cohort study",https://link.springer.com/article/10.1186/s12872-018-0841-1
350,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,17,1,December,2017,https://link.springer.com/journal/12872/17/1,Research Article,Periprocedural heparin bridging in patients receiving oral anticoagulation: a systematic review and meta-analysis,https://link.springer.com/article/10.1186/s12872-017-0719-7
351,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,17,1,December,2017,https://link.springer.com/journal/12872/17/1,Research Article,Impact of diabetes and hypertension on cardiovascular outcomes in patients with coronary artery disease receiving percutaneous coronary intervention,https://link.springer.com/article/10.1186/s12872-016-0454-5
352,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,17,1,December,2017,https://link.springer.com/journal/12872/17/1,Research Article,"
miR-941 as a promising biomarker for acute coronary syndrome",https://link.springer.com/article/10.1186/s12872-017-0653-8
353,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,17,1,December,2017,https://link.springer.com/journal/12872/17/1,Research Article,Short- and long-term outcomes in infective endocarditis patients: a systematic review and meta-analysis,https://link.springer.com/article/10.1186/s12872-017-0729-5
354,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,16,1,December,2016,https://link.springer.com/journal/12872/16/1,Research Article,"Two parameters reflect lipid-driven inflammatory state in acute coronary syndrome: atherogenic index of plasma, neutrophil–lymphocyte ratio",https://link.springer.com/article/10.1186/s12872-016-0274-7
355,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,16,1,December,2016,https://link.springer.com/journal/12872/16/1,Research Article,Cardiac Rehabilitation for Aboriginal and Torres Strait Islander people in Western Australia,https://link.springer.com/article/10.1186/s12872-016-0330-3
356,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,16,1,December,2016,https://link.springer.com/journal/12872/16/1,Research Article,Vascular structure and function and their relationship with health-related quality of life in the MARK study,https://link.springer.com/article/10.1186/s12872-016-0272-9
357,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,16,1,December,2016,https://link.springer.com/journal/12872/16/1,Research Article,"Changes in selected metabolic parameters in patients over 65 receiving hydrochlorothiazide plus amiloride, atenolol or placebo in the MRC elderly trial",https://link.springer.com/article/10.1186/s12872-016-0368-2
358,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,15,1,December,2015,https://link.springer.com/journal/12872/15/1,Research Article,Electrocardiographic features of disease progression in arrhythmogenic right ventricular cardiomyopathy/dysplasia,https://link.springer.com/article/10.1186/1471-2261-15-4
359,Medicine & Public Health,Cardiology,BMC Cardiovascular Disorders,http://link.springer.com/journal/12872,15,1,December,2015,https://link.springer.com/journal/12872/15/1,Research Article,Association between hyperuricemia and atrial fibrillation in rural China: a cross-sectional study,https://link.springer.com/article/10.1186/s12872-015-0089-y
