article_no,discipline,subdiscipline,journal_title,journal_url,volume,issue,month,year,issue_url,type,title,article_url
3052,Medicine & Public Health,Oncology,International Journal of Clinical Oncology,http://link.springer.com/journal/10147,22,6,December,2017,https://link.springer.com/journal/10147/22/6,Original Article,Early response of C-reactive protein as a predictor of survival in patients with metastatic renal cell carcinoma treated with tyrosine kinase inhibitors,https://link.springer.com/article/10.1007/s10147-017-1166-2
2812,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,6,3,September,2015,https://link.springer.com/journal/13193/6/3,Original Article,Radical Esophagectomy After Neoadjuvant Chemoradiation: Single Institutional Experience from Tertiary Cancer Centre in India,https://link.springer.com/article/10.1007/s13193-015-0402-3
1535,Biomedicine,Immunology,Immunity & Ageing,http://link.springer.com/journal/12979,16,1,December,2019,https://link.springer.com/journal/12979/16/1,Research,Systemic infection and microglia activation: a prospective postmortem study in sepsis patients,https://link.springer.com/article/10.1186/s12979-019-0158-7
2118,Biomedicine,Neurology,Molecular Neurodegeneration,http://link.springer.com/journal/13024,11,1,December,2016,https://link.springer.com/journal/13024/11/1,Research Article,Stathmin 1/2-triggered microtubule loss mediates Golgi fragmentation in mutant SOD1 motor neurons,https://link.springer.com/article/10.1186/s13024-016-0111-6
2805,Medicine & Public Health,Oncology,Indian Journal of Surgical Oncology,http://link.springer.com/journal/13193,7,1,March,2016,https://link.springer.com/journal/13193/7/1,Original Article,Prognostic Impact of the Metastatic Lymph Node Ratio on Survival in Gastric Cancer,https://link.springer.com/article/10.1007/s13193-016-0490-8
2657,Medicine & Public Health,Oncology,Comparative Clinical Pathology,http://link.springer.com/journal/580,25,6,November,2016,https://link.springer.com/journal/580/25/6,Original Article,Coexisting of titanium dioxide nanoparticles and diazinon on histopathology of common carp (Cyprinus carpio),https://link.springer.com/article/10.1007/s00580-016-2333-y
338,Medicine & Public Health,Cardiology,Thrombosis Journal,http://link.springer.com/journal/12959,1,1,December,2003,https://link.springer.com/journal/12959/1/1,Original Clinical Investigation,Thrombin generation during cardiopulmonary bypass: the possible role of retransfusion of blood aspirated from the surgical field,https://link.springer.com/article/10.1186/1477-9560-1-3
2230,Biomedicine,Neurology,Molecular Neurobiology,http://link.springer.com/journal/12035,55,7,July,2018,https://link.springer.com/journal/12035/55/7,Original Paper,Validation of Reference Genes for Expression Studies in Human Meningiomas under Different Experimental Settings,https://link.springer.com/article/10.1007/s12035-017-0800-3
1799,Biomedicine,Neurology,Journal of Neurodevelopmental Disorders,http://link.springer.com/journal/11689,5,1,December,2013,https://link.springer.com/journal/11689/5/1,Research,Dementia in Down’s syndrome: an MRI comparison with Alzheimer’s disease in the general population,https://link.springer.com/article/10.1186/1866-1955-5-19
1702,Biomedicine,Neurology,The Cerebellum,http://link.springer.com/journal/12311,18,3,June,2019,https://link.springer.com/journal/12311/18/3,Original Paper,Effects of Physical Rehabilitation in Patients with Spinocerebellar Ataxia Type 7,https://link.springer.com/article/10.1007/s12311-019-1006-1
596,Medicine & Public Health,Cardiology,Clinical Autonomic Research,http://link.springer.com/journal/10286,28,6,December,2018,https://link.springer.com/journal/10286/28/6,Review,The link between narcolepsy and autonomic cardiovascular dysfunction: a translational perspective,https://link.springer.com/article/10.1007/s10286-017-0473-z
3039,Medicine & Public Health,Oncology,International Journal of Clinical Oncology,http://link.springer.com/journal/10147,23,3,June,2018,https://link.springer.com/journal/10147/23/3,Review Article,Optimal management of immune-related adverse events resulting from treatment with immune checkpoint inhibitors: a review and update,https://link.springer.com/article/10.1007/s10147-018-1259-6
3762,Biomedicine,Pharmacology-Toxicology,European Journal of Clinical Pharmacology,http://link.springer.com/journal/228,75,5,May,2019,https://link.springer.com/journal/228/75/5,Review,A systematic review and novel classification of listing tools to improve medication in older people,https://link.springer.com/article/10.1007/s00228-019-02634-z
1773,Biomedicine,Neurology,Journal of Neurodevelopmental Disorders,http://link.springer.com/journal/11689,11,1,December,2019,https://link.springer.com/journal/11689/11/1,Research,Adaptation to different communicative contexts: an eye tracking study of autistic adults,https://link.springer.com/article/10.1186/s11689-019-9265-1
3513,Biomedicine,Pharmacology-Toxicology,In Silico Pharmacology,http://link.springer.com/journal/40203,2,1,December,2014,https://link.springer.com/journal/40203/2/1,Original Research,In silico evaluation of gadofosveset pharmacokinetics in different population groups using the Simcyp® simulator platform,https://link.springer.com/article/10.1186/s40203-014-0002-x
1745,Biomedicine,Neurology,The Cerebellum,http://link.springer.com/journal/12311,16,3,June,2017,https://link.springer.com/journal/12311/16/3,Original Paper,Progression of Gait Ataxia in Patients with Degenerative Cerebellar Disorders: a 4-Year Follow-Up Study,https://link.springer.com/article/10.1007/s12311-016-0837-2
1294,Biomedicine,Immunology,Pathology & Oncology Research,http://link.springer.com/journal/12253,22,2,April,2016,https://link.springer.com/journal/12253/22/2,Original Article,Contribution of EVX1 in Aggressiveness of Esophageal Squamous Cell Carcinoma,https://link.springer.com/article/10.1007/s12253-015-0005-x
1230,Biomedicine,Immunology,Immunologic Research,http://link.springer.com/journal/12026,64,2,April,2016,https://link.springer.com/journal/12026/64/2,Original Article,Gluten ataxia is better classified as non-celiac gluten sensitivity than as celiac disease: a comparative clinical study,https://link.springer.com/article/10.1007/s12026-015-8750-1
3249,Biomedicine,Pharmacology-Toxicology,AAPS PharmSciTech,http://link.springer.com/journal/12249,20,2,February,2019,https://link.springer.com/journal/12249/20/2,Research Article,Convective Drying Kinetics of Polymer Strip Films Loaded with a BCS Class II Drug,https://link.springer.com/article/10.1208/s12249-018-1241-7
3005,Medicine & Public Health,Oncology,International Journal of Clinical Oncology,http://link.springer.com/journal/10147,24,5,May,2019,https://link.springer.com/journal/10147/24/5,Original Paper,STAT3 rs4796793 contributes to lung cancer risk and clinical outcomes of platinum-based chemotherapy,https://link.springer.com/article/10.1007/s10147-018-01386-7
3819,Biomedicine,Pharmacology-Toxicology,Psychopharmacology,http://link.springer.com/journal/213,235,5,May,2018,https://link.springer.com/journal/213/235/5,Review,Psychoactive drug exposure during breastfeeding: a critical need for preclinical behavioral testing,https://link.springer.com/article/10.1007/s00213-018-4873-0
694,Medicine & Public Health,Cardiology,Cardiovascular Drugs and Therapy,http://link.springer.com/journal/10557,31,1,February,2017,https://link.springer.com/journal/10557/31/1,Original Article,Exosomes and Cardiovascular Protection,https://link.springer.com/article/10.1007/s10557-016-6698-6
3538,Biomedicine,Pharmacology-Toxicology,Journal of Cancer Education,http://link.springer.com/journal/13187,34,1,February,2019,https://link.springer.com/journal/13187/34/1,Original Paper,Nurses’ Knowledge and Opinions on HPV Vaccination: a Cross-Sectional Study from Istanbul,https://link.springer.com/article/10.1007/s13187-017-1272-x
524,Medicine & Public Health,Cardiology,Journal of Cardiovascular Magnetic Resonance,http://link.springer.com/journal/12968,13,1,December,2011,https://link.springer.com/journal/12968/13/1,Research,Acceleration of tissue phase mapping with sensitivity encoding at 3T,https://link.springer.com/article/10.1186/1532-429X-13-59
1664,Biomedicine,Neurology,Neuroscience Bulletin,http://link.springer.com/journal/12264,33,4,August,2017,https://link.springer.com/journal/12264/33/4,Original Article,Orexin Directly Enhances the Excitability of Globus Pallidus Internus Neurons in Rat by Co-activating OX1 and OX2 Receptors,https://link.springer.com/article/10.1007/s12264-017-0127-0
3162,Biomedicine,Pharmacology-Toxicology,Journal of Pharmaceutical Innovation,http://link.springer.com/journal/12247,13,3,September,2018,https://link.springer.com/journal/12247/13/3,Original Article,Subdivision of Tablets Containing Modified Delivery Technology: the Case of Orally Disintegrating Tablets,https://link.springer.com/article/10.1007/s12247-018-9323-3
3950,Biomedicine,Pharmacology-Toxicology,Journal of Pharmacokinetics and Pharmacodynamics,http://link.springer.com/journal/10928,44,1,February,2017,https://link.springer.com/journal/10928/44/1,Original Paper,"Target mediated drug disposition with drug–drug interaction, Part II: competitive and uncompetitive cases",https://link.springer.com/article/10.1007/s10928-016-9502-0
3236,Biomedicine,Pharmacology-Toxicology,AAPS PharmSciTech,http://link.springer.com/journal/12249,20,5,July,2019,https://link.springer.com/journal/12249/20/5,Research Article,Quality by Design Enabled Development of Oral Self-Nanoemulsifying Drug Delivery System of a Novel Calcimimetic Cinacalcet HCl Using a Porous Carrier: In Vitro and In Vivo Characterisation,https://link.springer.com/article/10.1208/s12249-019-1411-2
160,Medicine & Public Health,Cardiology,Journal of Echocardiography,http://link.springer.com/journal/12574,15,2,June,2017,https://link.springer.com/journal/12574/15/2,Review Article,Noninvasive assessment of coronary blood flow by transthoracic Doppler echocardiography: basic to practical use in the emergency room ,https://link.springer.com/article/10.1007/s12574-016-0324-2
2101,Biomedicine,Neurology,Translational Stroke Research,http://link.springer.com/journal/12975,7,6,December,2016,https://link.springer.com/journal/12975/7/6,Original Article,cPKCγ-Modulated Autophagy in Neurons Alleviates Ischemic Injury in Brain of Mice with Ischemic Stroke Through Akt-mTOR Pathway,https://link.springer.com/article/10.1007/s12975-016-0484-4
2831,Medicine & Public Health,Oncology,Journal of Mammary Gland Biology and Neoplasia,http://link.springer.com/journal/10911,23,4,December,2018,https://link.springer.com/journal/10911/23/4,Review Paper,Beyond DNA: the Role of Epigenetics in the Premalignant Progression of Breast Cancer,https://link.springer.com/article/10.1007/s10911-018-9414-2
1299,Biomedicine,Immunology,Pathology & Oncology Research,http://link.springer.com/journal/12253,22,1,January,2016,https://link.springer.com/journal/12253/22/1,Original Article,The Assessment of the Magnitude of Frontal Plane Postural Changes in Breast Cancer Patients After Breast-Conserving Therapy or Mastectomy – Follow-up Results 1 Year After the Surgical Procedure,https://link.springer.com/article/10.1007/s12253-015-9995-7
1455,Biomedicine,Immunology,Journal of Experimental & Clinical Cancer Research,http://link.springer.com/journal/13046,30,1,December,2011,https://link.springer.com/journal/13046/30/1,Research,Small interference RNA targeting tissue factor inhibits human lung adenocarcinoma growth in vitro and in vivo,https://link.springer.com/article/10.1186/1756-9966-30-63
1205,Biomedicine,Immunology,Immunologic Research,http://link.springer.com/journal/12026,65,6,December,2017,https://link.springer.com/journal/12026/65/6,Original Article,"Differences in innate IFNγ and IL-17 responses to Bordetella pertussis between BALB/c and C57BL/6 mice: role of γδT cells, NK cells, and dendritic cells",https://link.springer.com/article/10.1007/s12026-017-8957-4
3369,Biomedicine,Pharmacology-Toxicology,Cardiovascular Toxicology,http://link.springer.com/journal/12012,16,4,October,2016,https://link.springer.com/journal/12012/16/4,Original Paper,Drug Resistance of Endocardial Endothelial Cells is Related to Higher Endogenous ABCG2,https://link.springer.com/article/10.1007/s12012-015-9351-x
